site_id,date,tmax
ningxia_irrigation,2024-09-01,296.43133544921875
ningxia_irrigation,2024-09-02,300.20928955078125
ningxia_irrigation,2024-09-03,302.2421875
ningxia_irrigation,2024-09-04,296.6060791015625
ningxia_irrigation,2024-09-05,293.06011962890625
ningxia_irrigation,2024-09-06,290.8824157714844
ningxia_irrigation,2024-09-07,296.1490173339844
ningxia_irrigation,2024-09-08,300.1711730957031
ningxia_irrigation,2024-09-09,293.2486877441406
ningxia_irrigation,2024-09-10,289.5469665527344
ningxia_irrigation,2024-09-11,293.0708923339844
ningxia_irrigation,2024-09-12,297.53961181640625
ningxia_irrigation,2024-09-13,296.0555419921875
ningxia_irrigation,2024-09-14,288.6152648925781
ningxia_irrigation,2024-09-15,289.3450927734375
ningxia_irrigation,2024-09-16,291.6808776855469
ningxia_irrigation,2024-09-17,298.0351257324219
ningxia_irrigation,2024-09-18,300.9435729980469
ningxia_irrigation,2024-09-19,301.34820556640625
ningxia_irrigation,2024-09-20,293.0157165527344
ningxia_irrigation,2024-09-21,292.1307373046875
ningxia_irrigation,2024-09-22,295.11737060546875
ningxia_irrigation,2024-09-23,298.2672119140625
ningxia_irrigation,2024-09-24,299.9093322753906
ningxia_irrigation,2024-09-25,298.80572509765625
ningxia_irrigation,2024-09-26,299.0931091308594
ningxia_irrigation,2024-09-27,298.0975036621094
ningxia_irrigation,2024-09-28,297.7205505371094
ningxia_irrigation,2024-09-29,287.5281677246094
ningxia_irrigation,2024-09-30,287.8839111328125
ningxia_irrigation,2024-10-01,288.6402282714844
ningxia_irrigation,2024-10-02,290.66943359375
ningxia_irrigation,2024-10-03,294.0244140625
ningxia_irrigation,2024-10-04,294.5071716308594
ningxia_irrigation,2024-10-05,292.63836669921875
ningxia_irrigation,2024-10-06,290.05352783203125
ningxia_irrigation,2024-10-07,292.2361755371094
ningxia_irrigation,2024-10-08,289.81048583984375
ningxia_irrigation,2024-10-09,293.15570068359375
ningxia_irrigation,2024-10-10,294.068359375
ningxia_irrigation,2024-10-11,294.09478759765625
ningxia_irrigation,2024-10-12,292.47711181640625
ningxia_irrigation,2024-10-13,296.1507568359375
ningxia_irrigation,2024-10-14,295.0509033203125
ningxia_irrigation,2024-10-15,293.5277404785156
ningxia_irrigation,2024-10-16,290.05010986328125
ningxia_irrigation,2024-10-17,290.53289794921875
ningxia_irrigation,2024-10-18,288.43939208984375
ningxia_irrigation,2024-10-19,288.4141540527344
ningxia_irrigation,2024-10-20,289.39141845703125
ningxia_irrigation,2024-10-21,281.452880859375
ningxia_irrigation,2024-10-22,286.95025634765625
ningxia_irrigation,2024-10-23,292.9625549316406
ningxia_irrigation,2024-10-24,293.7151184082031
ningxia_irrigation,2024-10-25,288.8079833984375
ningxia_irrigation,2024-10-26,287.9425964355469
ningxia_irrigation,2024-10-27,288.7049255371094
ningxia_irrigation,2024-10-28,291.4444274902344
