policy,site_id,year,preference,total_yield_t_ha,total_irrigation_mm,action_modified_rate,undiscounted_return,discounted_return,wheat_yield,wheat_irr,maize_yield,maize_irr,spring_maize_yield,spring_maize_irr,seed
ppo_direct_wq,shaanxi_guanzhong,2019,water_min,11.956501028283906,170.0,0.0275229357798165,-0.3470880811681819,-0.2676201919789847,1.7699734725224805,105.0,10.186527555761426,65.0,,,0.0
ppo_direct_wq,shaanxi_guanzhong,2019,cost_min,12.462263580022691,205.0,0.091743119266055,-0.5100109825141058,-0.3886433028832982,1.6485489703135656,95.0,10.813714609709123,110.0,,,0.0
ppo_direct_wq,shaanxi_guanzhong,2019,risk_min,15.998447403397403,450.0,1.0,-0.1075655601463896,-0.1307775055233904,4.740345288185812,450.0,11.258102115211592,0.0,,,0.0
ppo_direct_wq,shaanxi_guanzhong,2019,yield_vs_water,13.867609004897194,350.0,0.2110091743119266,0.0607289665194803,-0.071551668898051,2.8627431308546902,175.0,11.004865874042505,175.0,,,0.0
ppo_direct_wq,shaanxi_guanzhong,2019,water_vs_cost,11.66778748869979,140.0,0.0275229357798165,-0.2535614854536331,-0.2012645465994535,1.2538457753181955,70.0,10.413941713381597,70.0,,,0.0
ppo_direct_wq,shaanxi_guanzhong,2020,balanced,16.27292075881348,95.0,0.0934579439252336,0.3487769630831456,0.1424153337417573,4.870024838617869,70.0,11.402895920195611,25.0,,,0.0
ppo_direct_wq,shaanxi_guanzhong,2020,yield_max,16.399469221802285,225.0,0.6448598130841121,0.709811252416027,0.325752406070502,4.994152288756218,150.0,11.405316933046066,75.0,,,0.0
ppo_direct_wq,shaanxi_guanzhong,2020,water_min,16.01594737537117,30.0,0.0093457943925233,0.0578486366771696,0.0161665466833105,4.815541762236597,30.0,11.200405613134572,0.0,,,0.0
ppo_direct_wq,shaanxi_guanzhong,2020,cost_min,16.130608328452947,50.0,0.0747663551401869,-0.0044817922935366,-0.0349776071959339,4.8225172861493295,40.0,11.308091042303618,10.0,,,0.0
ppo_direct_wq,shaanxi_guanzhong,2020,risk_min,16.394594440031593,405.0,0.9252336448598132,-0.082910797617285,-0.0903728630026214,4.994152288756218,270.0,11.400442151275374,135.0,,,0.0
ppo_direct_wq,shaanxi_guanzhong,2020,yield_vs_water,16.30370739891483,100.0,0.1121495327102803,0.4779934032905902,0.2096837048309482,4.90080646825732,75.0,11.40290093065751,25.0,,,0.0
ppo_direct_wq,shaanxi_guanzhong,2020,water_vs_cost,15.984181106411285,30.0,0.0093457943925233,0.0433771218553884,0.0019546367119834,4.783646112011782,30.0,11.2005349943995,0.0,,,0.0
ppo_direct_wq,shaanxi_guanzhong,2021,balanced,16.84041168199477,75.0,0.0833333333333333,0.3985337953733358,0.1725155473102592,5.292462890324205,50.0,11.547948791670564,25.0,,,0.0
ppo_direct_wq,shaanxi_guanzhong,2021,yield_max,16.83160545342036,250.0,0.6666666666666666,0.7321371738007901,0.3350683152311605,5.292409618767744,150.0,11.539195834652617,100.0,,,0.0
ppo_direct_wq,shaanxi_guanzhong,2021,water_min,16.826809753102594,10.0,0.0,0.1030531983821715,0.0469131719244009,5.292494400444067,10.0,11.53431535265853,0.0,,,0.0
ppo_direct_wq,shaanxi_guanzhong,2021,cost_min,16.833754372900128,30.0,0.0555555555555555,0.0460679567006006,-0.0011425925276694,5.292413429137451,20.0,11.541340943762677,10.0,,,0.0
ppo_direct_wq,shaanxi_guanzhong,2021,risk_min,16.840782768140244,320.0,0.9166666666666666,-0.0380956123439181,-0.058424916945767,5.292409618767744,200.0,11.548373149372502,120.0,,,0.0
ppo_direct_wq,shaanxi_guanzhong,2021,yield_vs_water,16.840358410438306,75.0,0.0833333333333333,0.5335572119992666,0.2429454865047552,5.292409618767744,50.0,11.547948791670564,25.0,,,0.0
