site_id,crop,stage,delta_mm,year,pulse_date,yield_minus,yield_baseline,yield_plus,irrigation_minus,irrigation_baseline,irrigation_plus,delta_irrigation_mm,marginal_response,status
beijing_plain,maize,4,5.0,2015,2015-09-17,7.100964768195743,7.100964768195743,7.100964768195743,450.0,450.0,450.0,0.0,,undefined_no_actual_delta
beijing_plain,maize,4,10.0,2015,2015-09-17,7.100964768195743,7.100964768195743,7.100964768195743,450.0,450.0,450.0,0.0,,undefined_no_actual_delta
beijing_plain,maize,4,15.0,2015,2015-09-17,7.100964768195743,7.100964768195743,7.100964768195743,450.0,450.0,450.0,0.0,,undefined_no_actual_delta
beijing_plain,wheat,1,5.0,2016,2016-06-19,14.393902292788496,14.393902292788496,14.393902292788496,450.0,450.0,450.0,0.0,,undefined_no_actual_delta
beijing_plain,wheat,1,10.0,2016,2016-06-19,14.393902292788496,14.393902292788496,14.393902292788496,450.0,450.0,450.0,0.0,,undefined_no_actual_delta
beijing_plain,wheat,1,15.0,2016,2016-06-19,14.393902292788496,14.393902292788496,14.393902292788496,450.0,450.0,450.0,0.0,,undefined_no_actual_delta
beijing_plain,wheat,2,5.0,2016,2016-03-23,14.393902292788496,14.393902292788496,14.297625803302338,450.0,450.0,450.0,0.0,,undefined_no_actual_delta
beijing_plain,wheat,2,10.0,2016,2016-03-23,14.393902292788496,14.393902292788496,14.281022339676202,450.0,450.0,450.0,0.0,,undefined_no_actual_delta
beijing_plain,wheat,2,15.0,2016,2016-03-23,14.393902292788496,14.393902292788496,13.992376772753955,450.0,450.0,450.0,0.0,,undefined_no_actual_delta
beijing_plain,wheat,3,5.0,2016,2016-04-29,14.393902292788496,14.393902292788496,14.393902292788496,450.0,450.0,450.0,0.0,,undefined_no_actual_delta
beijing_plain,wheat,3,10.0,2016,2016-04-29,14.393902292788496,14.393902292788496,14.393902292788496,450.0,450.0,450.0,0.0,,undefined_no_actual_delta
beijing_plain,wheat,3,15.0,2016,2016-04-29,14.393902292788496,14.393902292788496,14.393902292788496,450.0,450.0,450.0,0.0,,undefined_no_actual_delta
beijing_plain,wheat,4,5.0,2016,2016-06-04,14.393902292788496,14.393902292788496,14.393902292788496,450.0,450.0,450.0,0.0,,undefined_no_actual_delta
beijing_plain,wheat,4,10.0,2016,2016-06-04,14.393902292788496,14.393902292788496,14.393902292788496,450.0,450.0,450.0,0.0,,undefined_no_actual_delta
beijing_plain,wheat,4,15.0,2016,2016-06-04,14.393902292788496,14.393902292788496,14.393902292788496,450.0,450.0,450.0,0.0,,undefined_no_actual_delta
beijing_plain,maize,1,5.0,2016,2016-06-29,14.393902292788496,14.393902292788496,14.393902292788496,450.0,450.0,450.0,0.0,,undefined_no_actual_delta
beijing_plain,maize,1,10.0,2016,2016-06-29,14.393902292788496,14.393902292788496,14.393902292788496,450.0,450.0,450.0,0.0,,undefined_no_actual_delta
beijing_plain,maize,1,15.0,2016,2016-06-29,14.393902292788496,14.393902292788496,14.393902292788496,450.0,450.0,450.0,0.0,,undefined_no_actual_delta
beijing_plain,maize,2,5.0,2016,2016-07-27,14.393902292788496,14.393902292788496,14.393902292788496,450.0,450.0,450.0,0.0,,undefined_no_actual_delta
beijing_plain,maize,2,10.0,2016,2016-07-27,14.393902292788496,14.393902292788496,14.393902292788496,450.0,450.0,450.0,0.0,,undefined_no_actual_delta
beijing_plain,maize,2,15.0,2016,2016-07-27,14.393902292788496,14.393902292788496,14.393902292788496,450.0,450.0,450.0,0.0,,undefined_no_actual_delta
beijing_plain,maize,3,5.0,2016,2016-08-19,14.393902292788496,14.393902292788496,14.393902292788496,450.0,450.0,450.0,0.0,,undefined_no_actual_delta
beijing_plain,maize,3,10.0,2016,2016-08-19,14.393902292788496,14.393902292788496,14.393902292788496,450.0,450.0,450.0,0.0,,undefined_no_actual_delta
beijing_plain,maize,3,15.0,2016,2016-08-19,14.393902292788496,14.393902292788496,14.393902292788496,450.0,450.0,450.0,0.0,,undefined_no_actual_delta
beijing_plain,maize,4,5.0,2016,2016-09-17,14.393902292788496,14.393902292788496,14.393902292788496,450.0,450.0,450.0,0.0,,undefined_no_actual_delta
beijing_plain,maize,4,10.0,2016,2016-09-17,14.393902292788496,14.393902292788496,14.393902292788496,450.0,450.0,450.0,0.0,,undefined_no_actual_delta
beijing_plain,maize,4,15.0,2016,2016-09-17,14.393902292788496,14.393902292788496,14.393902292788496,450.0,450.0,450.0,0.0,,undefined_no_actual_delta
beijing_plain,wheat,1,5.0,2017,2017-06-20,14.510912330523075,14.510912330523075,14.510912330523075,320.0,320.0,320.0,0.0,,undefined_no_actual_delta
beijing_plain,wheat,1,10.0,2017,2017-06-20,14.510912330523075,14.510912330523075,14.510912330523075,320.0,320.0,320.0,0.0,,undefined_no_actual_delta
beijing_plain,wheat,1,15.0,2017,2017-06-20,14.510912330523075,14.510912330523075,14.510912330523075,320.0,320.0,320.0,0.0,,undefined_no_actual_delta
beijing_plain,wheat,2,5.0,2017,2017-03-23,14.510912330523075,14.510912330523075,14.510912330523075,320.0,320.0,320.0,0.0,,undefined_no_actual_delta
beijing_plain,wheat,2,10.0,2017,2017-03-23,14.510912330523075,14.510912330523075,14.510912330523075,320.0,320.0,320.0,0.0,,undefined_no_actual_delta
beijing_plain,wheat,2,15.0,2017,2017-03-23,14.510912330523075,14.510912330523075,14.510912330523075,320.0,320.0,320.0,0.0,,undefined_no_actual_delta
beijing_plain,wheat,3,5.0,2017,2017-04-29,14.510912330523075,14.510912330523075,14.510912330523075,315.0,320.0,325.0,10.0,0.0,success
beijing_plain,wheat,3,10.0,2017,2017-04-29,14.510912330523075,14.510912330523075,14.510912330523075,310.0,320.0,325.0,15.0,0.0,success
beijing_plain,wheat,3,15.0,2017,2017-04-29,14.510784107810146,14.510912330523075,14.510912330523075,305.0,320.0,325.0,20.0,6.41113564645579e-06,success
beijing_plain,wheat,4,5.0,2017,2017-06-04,14.510912330523075,14.510912330523075,14.510912330523075,320.0,320.0,320.0,0.0,,undefined_no_actual_delta
beijing_plain,wheat,4,10.0,2017,2017-06-04,14.510912330523075,14.510912330523075,14.510912330523075,320.0,320.0,320.0,0.0,,undefined_no_actual_delta
beijing_plain,wheat,4,15.0,2017,2017-06-04,14.510912330523075,14.510912330523075,14.510912330523075,320.0,320.0,320.0,0.0,,undefined_no_actual_delta
beijing_plain,maize,1,5.0,2017,2017-06-29,14.510912330523075,14.510912330523075,14.510912330523075,320.0,320.0,320.0,0.0,,undefined_no_actual_delta
beijing_plain,maize,1,10.0,2017,2017-06-29,14.510912330523075,14.510912330523075,14.510912330523075,320.0,320.0,320.0,0.0,,undefined_no_actual_delta
beijing_plain,maize,1,15.0,2017,2017-06-29,14.510912330523075,14.510912330523075,14.510912330523075,320.0,320.0,320.0,0.0,,undefined_no_actual_delta
beijing_plain,maize,2,5.0,2017,2017-07-27,14.510912330523075,14.510912330523075,14.510912330523075,320.0,320.0,325.0,5.0,0.0,success
beijing_plain,maize,2,10.0,2017,2017-07-27,14.510912330523075,14.510912330523075,14.510912330523075,320.0,320.0,330.0,10.0,0.0,success
beijing_plain,maize,2,15.0,2017,2017-07-27,14.510912330523075,14.510912330523075,14.510912330523075,320.0,320.0,335.0,15.0,0.0,success
beijing_plain,maize,3,5.0,2017,2017-08-19,14.510912330523075,14.510912330523075,14.510912330523075,320.0,320.0,320.0,0.0,,undefined_no_actual_delta
beijing_plain,maize,3,10.0,2017,2017-08-19,14.510912330523075,14.510912330523075,14.510912330523075,320.0,320.0,320.0,0.0,,undefined_no_actual_delta
beijing_plain,maize,3,15.0,2017,2017-08-19,14.510912330523075,14.510912330523075,14.510912330523075,320.0,320.0,320.0,0.0,,undefined_no_actual_delta
beijing_plain,maize,4,5.0,2017,2017-09-17,14.510912330523075,14.510912330523075,14.510912330523075,320.0,320.0,320.0,0.0,,undefined_no_actual_delta
beijing_plain,maize,4,10.0,2017,2017-09-17,14.510912330523075,14.510912330523075,14.510912330523075,320.0,320.0,320.0,0.0,,undefined_no_actual_delta
beijing_plain,maize,4,15.0,2017,2017-09-17,14.510912330523075,14.510912330523075,14.510912330523075,320.0,320.0,320.0,0.0,,undefined_no_actual_delta
hebei_central,wheat,1,5.0,2011,2011-06-20,10.426453737891523,10.426453737891523,10.426453737891523,450.0,450.0,450.0,0.0,,undefined_no_actual_delta
hebei_central,wheat,1,10.0,2011,2011-06-20,10.426453737891523,10.426453737891523,10.426453737891523,450.0,450.0,450.0,0.0,,undefined_no_actual_delta
hebei_central,wheat,1,15.0,2011,2011-06-20,10.426453737891523,10.426453737891523,10.426453737891523,450.0,450.0,450.0,0.0,,undefined_no_actual_delta
hebei_central,wheat,2,5.0,2011,2011-03-23,10.426453737891523,10.426453737891523,10.426453737891523,450.0,450.0,450.0,0.0,,undefined_no_actual_delta
