SMT1,SMT2,SMT3,SMT4,MaxIrr,irrigation_mm,cost,water_loss_mm,yield_t_ha
75.98601215392935,54.53092305397187,29.87758028454981,31.12733688197882,38.86352968307074,94.79952424656688,115.79952424656688,62.87592383719556,14.736688967322305
83.43204622511317,53.418351579464975,27.9414039121141,14.767199556583284,21.45626942528714,117.5096114007199,153.50961140071993,64.35150042167012,14.754577199341535
78.54018893925812,35.834715427329606,30.187651984993934,21.95911130382567,38.76066534314684,84.22851029994936,105.22851029994936,55.697102570079934,14.727751940783236
71.21855286356408,53.73721838138749,30.495083899197994,17.279251034936166,17.288062797247388,51.14515071339374,66.14515071339375,49.55476146407311,14.685588741519547
95.02992607718926,48.492483161729666,32.43825038214694,21.952765479580634,7.624810387231991,151.1800405287666,259.18004052876665,69.07077866633848,14.772220196571913
82.43069334093832,54.46730087749571,29.874126779392885,35.104334002303105,14.275646317850637,118.08291956890703,161.08291956890702,57.73571507341455,14.766243462083278
89.83894553403381,60.11175449733103,29.881376210792475,20.165331794986756,21.446540580790654,150.16677313810712,211.16677313810715,68.39087931088956,14.768349256654716
4.905631262445175,40.90150362098317,16.186335795688535,20.67452698054472,25.20201855570947,5.040403711141893,6.040403711141893,47.453112272398286,14.34057880055658
69.80151985219784,33.20756040556555,30.674253613507506,15.729409137035987,17.322001505165773,41.06680301033155,53.06680301033155,47.876699755249945,14.666282101576304
47.32953003347324,10.167127350186005,25.842795806839945,21.803688090366222,21.39843111216001,12.839058667296007,15.839058667296007,47.11295119807935,14.523728876960348
38.52939244259537,54.09951621414546,30.75064844447916,22.00889308558761,21.26730565138829,34.02768904222127,42.02768904222127,49.04620201941566,14.645178731633465
43.574238836739326,20.35806210040774,22.414630152758566,19.83101492911959,18.34271664937076,7.337086659748304,9.337086659748305,47.187210769034266,14.391160224479705
82.43069334093832,55.80443605411833,29.874126779392885,32.45109237868835,25.454934316781866,115.09354875599743,147.09354875599743,63.21753090831157,14.752976877223043
88.41268964973926,53.27441021451286,29.838481167611864,18.028751395810616,21.210417939134455,147.43213001758954,203.43213001758954,70.72886568644995,14.77998793770217
76.39871454858597,54.53092305397187,29.066857265320035,31.12733688197882,38.86352968307074,92.5462761050517,113.5462761050517,59.650966900883304,14.735387909501739
76.5594419727019,33.63938265649509,30.187651984993934,22.010087490759716,39.43527660138645,84.94529373126167,104.94529373126167,59.44819812359386,14.726015299145725
31.50614051310453,16.115971202059313,19.89795458138738,12.243704039610742,22.201581962794297,4.440316392558859,5.440316392558859,47.304295414329346,14.280373628364083
44.59455825230287,33.4793663843771,19.455610032572615,15.729409137035987,17.88269564546119,3.576539129092238,4.576539129092238,47.38103049969674,14.247328493645824
70.14756870958428,53.73721838138749,30.48966104079862,20.100869312332435,17.288062797247388,47.91415071339374,61.91415071339374,47.80209669620632,14.6835054999078
78.54018893925812,35.834715427329606,36.61925402134916,21.95911130382567,11.84141881689133,94.53146677175238,134.53146677175238,52.5457828700595,14.724057886239972
8.62879246969144,40.9669618139791,15.018935226158531,15.859772767945918,5.740122399586793,2.2960489598347174,4.296048959834717,47.45296789454299,14.092759111545302
27.558458645729857,15.582050374633969,18.486484881076752,16.134835038417418,12.462805064910086,2.492561012982017,3.492561012982017,47.38411345248444,14.180459134286343
89.83894553403381,56.96232372102607,29.881376210792475,20.165331794986756,21.636167088816308,146.14294213318493,206.14294213318493,66.98777865286523,14.768087578040232
43.574238836739326,18.26825795941062,22.414630152758566,19.83101492911959,18.34271664937076,7.337086659748304,9.337086659748305,47.187210769034266,14.391160224479705
