site_id,date,temperature_2m_max,temperature_2m_min,precipitation_sum,et0_fao_evapotranspiration,shortwave_radiation_sum,wind_speed_10m_max,relative_humidity_2m_mean,wind_speed_10m_mean
hebei_central,1994-11-14,-0.2,-1.9,2.4,0.53,4.71,11.6,82,9.1
hebei_central,1994-11-15,-0.5,-1.6,6.9,0.43,3.04,8.3,78,4.3
hebei_central,1994-11-16,4.9,-1.1,0.3,1.01,10.08,6.0,78,3.0
hebei_central,1994-11-17,7.6,-1.2,0.1,0.79,6.74,7.1,83,5.1
hebei_central,1994-11-18,15.6,-2.2,0.0,1.5,10.7,8.0,76,5.8
hebei_central,1994-11-19,12.0,-0.8,0.0,1.33,10.36,8.8,80,4.7
hebei_central,1994-11-20,7.1,0.9,0.0,0.64,4.94,4.6,88,2.9
hebei_central,1994-11-21,7.4,3.7,0.0,0.61,4.21,5.3,84,2.9
hebei_central,1994-11-22,6.8,2.8,0.0,0.65,4.68,4.8,80,2.8
hebei_central,1994-11-23,9.4,2.6,0.0,0.76,5.51,9.0,83,6.5
hebei_central,1994-11-24,11.0,0.4,0.0,1.12,9.01,8.4,87,4.2
hebei_central,1994-11-25,9.7,1.4,0.0,0.9,6.58,6.0,82,3.4
hebei_central,1994-11-26,10.1,-1.7,0.0,1.15,9.75,8.2,82,3.5
hebei_central,1994-11-27,8.1,3.5,0.0,0.53,3.75,5.4,91,3.2
hebei_central,1994-11-28,10.9,-0.7,0.0,1.3,9.93,8.7,76,5.0
hebei_central,1994-11-29,10.9,-2.1,0.1,1.11,8.42,8.0,77,4.1
hebei_central,1994-11-30,14.2,1.3,2.3,1.34,9.66,8.7,78,4.7
hebei_central,1994-12-01,12.7,0.6,0.0,1.92,9.56,12.4,49,9.2
hebei_central,1994-12-02,2.6,-5.4,0.0,1.37,10.08,9.8,40,8.0
hebei_central,1994-12-03,3.4,-3.9,0.0,0.93,9.27,6.0,56,3.2
hebei_central,1994-12-04,8.8,-3.9,0.0,1.12,9.7,10.1,70,4.8
hebei_central,1994-12-05,7.9,-2.4,0.0,1.01,9.5,7.4,79,3.4
hebei_central,1994-12-06,10.2,-2.7,0.0,0.95,8.3,7.4,85,4.0
hebei_central,1994-12-07,7.7,-2.7,0.0,0.78,7.2,6.1,87,3.6
hebei_central,1994-12-08,10.4,2.6,0.0,0.88,7.16,5.9,86,3.2
hebei_central,1994-12-09,8.6,0.6,0.0,1.21,9.16,9.1,68,5.5
hebei_central,1994-12-10,2.1,0.1,5.2,0.29,2.13,6.8,92,3.7
hebei_central,1994-12-11,5.2,-0.5,0.0,0.68,6.21,7.6,86,3.0
hebei_central,1994-12-12,4.5,-2.1,0.0,0.73,6.3,7.2,77,4.8
hebei_central,1994-12-13,3.0,-5.3,0.0,0.87,8.95,8.8,72,5.9
hebei_central,1994-12-14,3.5,-5.7,0.0,0.98,9.32,9.8,66,5.3
hebei_central,1994-12-15,-0.8,-8.2,0.0,0.96,9.49,9.2,46,5.8
hebei_central,1994-12-16,-0.3,-8.0,0.0,0.83,8.29,9.2,47,4.4
hebei_central,1994-12-17,1.2,-7.8,0.0,0.79,9.17,7.6,66,4.1
hebei_central,1994-12-18,-1.4,-6.3,0.9,0.47,2.96,9.7,69,6.7
hebei_central,1994-12-19,-1.2,-4.5,3.9,0.52,5.65,8.8,78,6.4
hebei_central,1994-12-20,3.2,-6.5,0.0,0.91,9.27,7.5,70,4.3
hebei_central,1994-12-21,6.0,-7.7,0.0,1.18,9.61,9.5,51,6.3
hebei_central,1994-12-22,5.0,-7.8,0.0,0.98,9.4,10.3,61,4.1
hebei_central,1994-12-23,6.0,-6.9,0.0,0.96,9.38,6.9,70,4.2
hebei_central,1994-12-24,5.8,-5.7,0.0,1.02,9.3,6.2,64,3.9
hebei_central,1994-12-25,1.5,-5.4,0.0,0.75,6.61,7.1,55,4.0
hebei_central,1994-12-26,6.3,-4.9,0.0,1.0,9.13,7.7,63,3.8
hebei_central,1994-12-27,4.8,-3.8,0.0,0.89,8.39,7.3,72,3.8
hebei_central,1994-12-28,5.3,-5.2,0.0,0.94,9.14,9.3,76,4.3
hebei_central,1994-12-29,4.5,-5.7,0.0,0.82,8.33,7.2,81,3.9
hebei_central,1994-12-30,3.4,-3.9,2.9,0.66,5.82,15.6,80,7.5
hebei_central,1994-12-31,3.2,-6.7,0.0,0.99,9.85,8.9,63,4.9
hebei_central,1995-01-01,3.4,-7.6,0.0,1.04,9.99,8.5,54,4.9
hebei_central,1995-01-02,4.5,-5.5,0.0,0.96,8.85,7.7,56,3.8
hebei_central,1995-01-03,4.6,-5.4,0.0,1.5,10.13,12.8,43,9.4
hebei_central,1995-01-04,5.3,-6.1,0.0,1.76,10.18,17.7,40,12.2
hebei_central,1995-01-05,9.3,-3.2,0.0,2.02,9.95,16.0,41,12.3
hebei_central,1995-01-06,12.1,-3.7,0.0,1.65,10.26,10.9,53,8.5
hebei_central,1995-01-07,9.8,-4.7,0.0,1.37,10.34,9.4,58,6.4
hebei_central,1995-01-08,11.5,-4.3,0.0,2.26,10.48,16.8,40,12.1
hebei_central,1995-01-09,4.1,-5.1,0.0,1.36,9.93,9.0,38,6.6
hebei_central,1995-01-10,4.0,-4.8,0.0,1.22,10.66,9.9,48,5.1
hebei_central,1995-01-11,5.4,-5.9,0.0,1.27,10.72,9.1,48,5.2
hebei_central,1995-01-12,4.1,-3.9,0.0,2.02,11.06,18.6,27,12.7
hebei_central,1995-01-13,3.1,-6.5,0.0,1.37,11.17,8.1,36,6.3
hebei_central,1995-01-14,4.2,-7.0,0.0,1.29,11.28,10.0,48,5.7
hebei_central,1995-01-15,5.4,-5.6,0.0,1.21,11.14,10.5,51,4.0
hebei_central,1995-01-16,6.8,-5.8,0.0,1.39,11.37,11.2,57,6.3
hebei_central,1995-01-17,6.1,-4.5,0.0,1.2,10.19,9.1,57,5.3
hebei_central,1995-01-18,2.2,-4.4,0.0,1.12,9.11,11.3,51,6.6
hebei_central,1995-01-19,4.1,-4.0,0.0,1.24,10.82,9.5,47,4.6
hebei_central,1995-01-20,4.8,-5.0,0.0,1.07,10.2,6.9,61,3.7
hebei_central,1995-01-21,5.8,-4.7,0.0,1.0,8.32,7.7,65,4.4
hebei_central,1995-01-22,6.6,-5.0,0.0,1.45,11.21,9.3,46,5.6
hebei_central,1995-01-23,3.7,-5.5,0.0,1.78,12.01,16.6,33,10.2
hebei_central,1995-01-24,7.9,-4.8,0.0,2.04,12.33,14.5,30,9.7
hebei_central,1995-01-25,4.9,-4.6,0.0,1.78,12.24,16.3,34,9.2
hebei_central,1995-01-26,3.8,-7.0,0.0,1.53,12.63,10.1,36,6.6
hebei_central,1995-01-27,4.9,-7.3,0.0,1.58,12.71,9.4,41,6.4
hebei_central,1995-01-28,6.1,-6.7,0.0,1.46,12.62,8.6,47,5.0
hebei_central,1995-01-29,4.8,-5.4,0.0,1.46,12.57,9.4,47,5.4
hebei_central,1995-01-30,5.8,-4.9,0.0,1.42,12.7,8.8,53,4.5
hebei_central,1995-01-31,2.4,-5.2,0.0,1.59,13.03,11.9,38,7.0
hebei_central,1995-02-01,3.7,-6.3,0.0,1.49,12.85,11.8,44,6.5
hebei_central,1995-02-02,3.1,-5.3,0.0,1.25,12.6,7.6,53,4.2
hebei_central,1995-02-03,1.1,-5.0,0.0,1.04,7.62,11.2,50,6.9
hebei_central,1995-02-04,3.9,-6.0,0.0,1.81,13.73,14.6,30,9.2
hebei_central,1995-02-05,7.9,-6.8,0.0,1.95,14.05,12.5,35,7.7
hebei_central,1995-02-06,11.5,-5.7,0.0,2.12,13.96,11.5,39,7.1
hebei_central,1995-02-07,12.5,-5.1,0.0,1.98,13.49,8.3,44,5.4
hebei_central,1995-02-08,10.1,-3.0,0.0,1.79,11.99,9.3,49,6.3
hebei_central,1995-02-09,9.5,-1.1,0.0,1.83,14.01,8.5,50,5.2
hebei_central,1995-02-10,11.3,-3.4,0.0,1.81,13.15,12.7,61,6.4
hebei_central,1995-02-11,11.9,-3.8,0.0,1.88,13.49,11.2,66,6.4
hebei_central,1995-02-12,7.6,-0.0,0.9,1.34,9.82,14.4,67,7.8
hebei_central,1995-02-13,5.2,-3.4,2.2,1.0,9.29,10.5,76,5.6
hebei_central,1995-02-14,9.8,-5.3,0.0,2.0,14.91,11.2,57,6.3
hebei_central,1995-02-15,7.4,-3.2,0.0,1.98,14.91,10.2,44,6.6
hebei_central,1995-02-16,8.4,-3.6,0.0,1.9,15.25,9.2,51,4.9
hebei_central,1995-02-17,11.9,-5.1,0.0,2.1,14.81,11.2,55,5.5
hebei_central,1995-02-18,12.4,-3.5,0.0,2.05,15.38,8.5,63,4.6
hebei_central,1995-02-19,8.3,-0.8,0.0,1.51,12.05,11.4,69,8.3
hebei_central,1995-02-20,4.5,-3.0,0.0,1.06,7.55,8.3,61,5.6
hebei_central,1995-02-21,7.7,-3.6,0.0,1.77,13.69,12.4,57,6.9
hebei_central,1995-02-22,10.5,-3.8,0.0,1.98,15.21,11.9,62,6.1
hebei_central,1995-02-23,11.8,-2.8,0.2,1.83,13.28,11.9,70,5.5
hebei_central,1995-02-24,14.2,-3.0,0.0,2.96,14.98,18.5,48,10.7
hebei_central,1995-02-25,10.4,1.2,0.0,3.2,16.82,18.1,26,12.8
hebei_central,1995-02-26,15.0,-2.2,0.0,2.87,16.38,14.1,35,7.4
hebei_central,1995-02-27,8.0,-2.0,0.2,2.72,15.37,29.8,34,15.6
hebei_central,1995-02-28,9.2,-5.2,0.0,2.61,17.73,13.8,28,8.5
hebei_central,1995-03-01,10.3,-3.1,0.0,2.21,17.11,7.5,45,3.8
hebei_central,1995-03-02,12.2,-3.2,0.0,2.42,15.9,10.8,48,6.6
hebei_central,1995-03-03,9.3,-1.3,0.3,2.43,13.97,19.1,39,12.1
hebei_central,1995-03-04,12.9,-4.8,0.0,2.89,18.26,13.3,37,7.1
hebei_central,1995-03-05,16.7,-2.9,0.0,3.0,16.88,10.1,41,7.6
hebei_central,1995-03-06,18.9,1.6,0.0,3.85,18.62,17.9,30,10.6
hebei_central,1995-03-07,20.7,-1.5,0.0,3.63,18.84,10.8,36,6.8
hebei_central,1995-03-08,19.9,1.2,3.1,2.8,13.01,17.6,49,8.2
hebei_central,1995-03-09,11.7,3.4,2.1,3.35,18.74,25.2,40,14.3
hebei_central,1995-03-10,16.8,-0.3,0.0,3.98,19.69,12.0,20,9.1
hebei_central,1995-03-11,11.6,0.3,0.0,4.55,20.13,33.0,18,21.3
hebei_central,1995-03-12,13.9,-3.6,0.0,3.53,20.01,14.4,28,9.1
hebei_central,1995-03-13,16.9,-2.3,0.0,3.23,14.83,16.9,40,9.0
hebei_central,1995-03-14,19.1,1.3,0.0,3.5,18.98,10.4,44,6.5
hebei_central,1995-03-15,15.9,7.5,0.0,2.43,13.83,11.4,51,4.4
hebei_central,1995-03-16,10.0,-1.4,0.0,2.6,12.9,28.2,39,11.7
hebei_central,1995-03-17,11.4,-5.0,0.0,3.69,21.19,18.1,17,12.7
hebei_central,1995-03-18,15.3,-4.0,0.0,3.63,19.94,17.1,25,9.5
hebei_central,1995-03-19,18.0,-1.3,0.0,4.06,21.11,15.9,29,8.5
hebei_central,1995-03-20,24.8,2.7,0.0,5.32,21.18,21.0,26,12.0
hebei_central,1995-03-21,16.9,3.8,0.0,3.7,20.96,14.1,39,8.1
hebei_central,1995-03-22,14.9,1.5,0.0,3.2,19.55,18.0,52,10.2
hebei_central,1995-03-23,6.6,1.6,1.5,1.44,8.31,8.7,50,6.7
hebei_central,1995-03-24,8.7,1.5,0.0,1.65,10.59,10.6,52,4.3
hebei_central,1995-03-25,13.4,1.0,0.4,3.93,22.23,18.7,27,11.3
hebei_central,1995-03-26,21.1,6.0,0.0,5.01,22.09,17.0,24,11.8
hebei_central,1995-03-27,14.6,4.7,0.0,3.9,19.28,19.2,32,11.3
hebei_central,1995-03-28,9.0,4.2,0.4,1.89,9.29,16.9,51,10.2
hebei_central,1995-03-29,17.8,1.7,0.0,3.26,21.29,8.0,65,4.9
hebei_central,1995-03-30,19.9,3.0,0.0,3.7,19.24,18.0,52,6.8
hebei_central,1995-03-31,17.2,3.4,0.0,4.48,22.86,17.4,25,9.3
hebei_central,1995-04-01,16.0,2.3,0.0,4.3,21.91,21.1,32,12.7
hebei_central,1995-04-02,12.7,1.5,0.0,3.81,23.8,13.1,24,6.7
hebei_central,1995-04-03,19.6,0.0,0.0,4.83,23.42,16.9,30,10.6
hebei_central,1995-04-04,22.4,3.1,0.0,4.39,21.49,14.2,40,7.2
hebei_central,1995-04-05,26.4,5.1,0.0,4.85,22.5,20.7,42,6.9
hebei_central,1995-04-06,21.7,8.1,0.0,6.0,23.71,22.1,17,14.5
hebei_central,1995-04-07,24.3,9.9,0.0,5.95,21.41,23.2,17,12.7
hebei_central,1995-04-08,19.7,9.6,0.4,4.55,21.26,21.6,29,8.8
hebei_central,1995-04-09,18.1,4.0,0.0,4.15,22.39,12.2,39,6.1
hebei_central,1995-04-10,13.9,5.0,3.4,2.79,16.53,17.9,57,9.8
hebei_central,1995-04-11,18.5,1.2,0.0,4.6,22.12,22.4,45,12.6
hebei_central,1995-04-12,25.1,4.4,0.0,5.37,23.91,12.8,25,8.8
hebei_central,1995-04-13,28.0,7.1,0.0,4.25,21.1,6.6,38,4.4
hebei_central,1995-04-14,21.4,8.8,0.0,4.24,22.65,12.8,52,8.8
hebei_central,1995-04-15,20.4,9.2,0.3,2.63,14.65,8.6,72,5.1
hebei_central,1995-04-16,24.5,8.3,0.0,5.0,23.94,13.6,43,7.0
hebei_central,1995-04-17,27.5,7.2,0.0,5.63,22.98,13.3,31,8.9
hebei_central,1995-04-18,18.9,8.7,0.0,5.77,25.66,18.8,18,12.7
hebei_central,1995-04-19,23.1,3.5,0.0,6.02,25.08,23.8,30,13.7
hebei_central,1995-04-20,24.1,10.5,7.3,4.74,19.36,19.5,48,12.7
hebei_central,1995-04-21,23.0,12.9,3.1,3.57,19.08,13.0,72,5.9
hebei_central,1995-04-22,19.2,12.6,0.1,4.92,18.78,19.9,27,12.3
hebei_central,1995-04-23,23.1,9.5,0.0,6.1,25.07,18.4,20,11.6
hebei_central,1995-04-24,26.6,10.5,0.0,7.37,26.19,22.3,17,15.0
hebei_central,1995-04-25,20.1,10.0,0.0,5.91,26.43,21.6,21,13.0
hebei_central,1995-04-26,23.8,8.6,0.0,5.5,20.25,25.8,35,13.6
hebei_central,1995-04-27,28.4,8.3,0.0,5.97,24.93,20.9,47,10.8
hebei_central,1995-04-28,32.9,15.9,0.0,7.61,24.44,21.4,27,13.5
hebei_central,1995-04-29,27.3,12.9,0.0,7.27,26.58,23.1,23,13.2
hebei_central,1995-04-30,34.2,16.9,0.2,7.03,25.17,18.0,30,10.3
hebei_central,1995-05-01,18.8,8.9,4.7,4.11,13.44,20.0,39,11.5
hebei_central,1995-05-02,20.0,5.9,0.0,4.82,26.12,18.4,52,9.4
hebei_central,1995-05-03,19.7,5.0,0.0,5.19,25.09,18.0,28,9.0
hebei_central,1995-05-04,24.8,8.8,0.0,6.26,27.01,19.0,25,12.0
hebei_central,1995-05-05,32.5,14.2,0.0,8.76,26.32,27.8,17,17.1
hebei_central,1995-05-06,26.0,12.1,0.0,6.08,26.28,20.8,33,10.3
hebei_central,1995-05-07,30.3,12.1,0.0,5.95,26.01,16.5,42,7.8
hebei_central,1995-05-08,29.2,13.6,1.2,4.0,17.19,12.1,57,6.1
hebei_central,1995-05-09,20.5,10.1,10.9,3.12,15.69,30.1,59,12.0
hebei_central,1995-05-10,22.9,5.7,0.0,6.09,27.31,20.1,30,10.9
hebei_central,1995-05-11,26.4,14.8,0.0,6.09,23.68,18.0,37,12.3
hebei_central,1995-05-12,25.2,15.1,1.7,3.77,17.42,13.8,65,8.6
hebei_central,1995-05-13,20.7,12.8,1.5,2.79,14.08,15.6,75,11.9
hebei_central,1995-05-14,22.6,11.7,0.0,4.33,22.89,10.4,60,6.5
hebei_central,1995-05-15,28.8,9.8,0.0,5.48,24.84,12.6,50,7.3
hebei_central,1995-05-16,29.3,11.6,0.2,4.91,18.13,19.3,49,9.7
hebei_central,1995-05-17,32.5,16.5,0.0,6.47,26.41,14.9,44,8.4
hebei_central,1995-05-18,28.8,19.1,2.9,4.69,15.76,23.1,57,13.1
hebei_central,1995-05-19,27.9,19.0,4.2,4.53,20.96,14.0,68,8.8
hebei_central,1995-05-20,25.3,17.9,0.0,6.03,25.24,18.0,33,9.8
hebei_central,1995-05-21,28.8,15.4,0.0,7.06,26.61,21.1,30,12.5
hebei_central,1995-05-22,29.2,11.0,0.0,5.91,26.91,11.3,41,6.8
hebei_central,1995-05-23,33.2,13.8,0.0,7.35,26.93,24.0,45,11.6
hebei_central,1995-05-24,31.2,19.6,0.0,6.59,26.06,18.5,41,10.0
hebei_central,1995-05-25,30.6,17.3,0.0,6.22,26.72,13.3,40,7.4
hebei_central,1995-05-26,28.4,14.4,0.0,6.83,28.36,16.0,30,8.9
hebei_central,1995-05-27,31.3,16.0,0.3,4.79,19.9,10.2,46,5.7
hebei_central,1995-05-28,31.0,16.1,0.0,5.37,25.18,9.7,57,5.0
hebei_central,1995-05-29,29.9,16.4,0.0,6.3,27.39,12.8,38,7.6
hebei_central,1995-05-30,34.3,17.8,0.0,7.12,26.76,18.2,38,9.3
hebei_central,1995-05-31,30.2,18.3,0.0,6.67,26.94,17.6,44,11.8
hebei_central,1995-06-01,33.4,20.2,7.4,5.07,19.35,18.7,60,7.9
hebei_central,1995-06-02,31.2,20.4,0.5,5.07,22.57,18.3,69,7.6
hebei_central,1995-06-03,31.4,17.4,0.0,6.17,26.22,17.3,55,8.2
hebei_central,1995-06-04,33.5,16.2,0.0,6.39,28.19,14.2,44,6.2
hebei_central,1995-06-05,36.4,19.5,0.0,7.73,25.63,22.7,36,11.1
hebei_central,1995-06-06,28.3,20.8,2.8,3.52,14.99,10.0,64,5.9
hebei_central,1995-06-07,30.8,17.5,0.1,5.09,23.82,7.6,61,5.2
hebei_central,1995-06-08,31.4,17.7,1.0,5.25,23.18,18.2,58,7.5
hebei_central,1995-06-09,25.8,19.1,13.4,2.54,11.77,8.4,79,5.4
hebei_central,1995-06-10,26.3,18.3,8.2,3.18,15.19,9.4,76,5.8
hebei_central,1995-06-11,29.5,15.8,0.0,5.72,26.79,11.4,60,7.2
hebei_central,1995-06-12,31.2,17.0,0.0,6.42,27.35,16.9,56,9.9
hebei_central,1995-06-13,32.0,19.4,0.5,5.96,25.07,17.5,58,8.6
hebei_central,1995-06-14,29.9,21.1,0.0,3.99,18.04,8.9,67,4.8
hebei_central,1995-06-15,33.7,19.6,0.0,5.87,25.09,15.8,60,6.7
hebei_central,1995-06-16,32.4,21.9,5.2,4.47,19.3,12.3,64,5.2
hebei_central,1995-06-17,25.6,19.8,11.9,3.18,15.97,8.6,84,4.7
hebei_central,1995-06-18,30.8,18.7,0.0,6.12,24.71,21.1,53,10.5
hebei_central,1995-06-19,34.9,15.8,0.0,6.71,28.6,13.1,53,7.6
hebei_central,1995-06-20,29.2,21.8,0.6,3.85,16.43,17.9,65,8.0
hebei_central,1995-06-21,30.8,20.1,6.1,4.15,19.29,9.4,75,5.6
hebei_central,1995-06-22,32.9,19.5,0.8,5.7,26.65,9.6,68,5.1
hebei_central,1995-06-23,33.4,19.5,0.0,5.77,23.76,16.7,65,8.2
hebei_central,1995-06-24,32.0,21.9,2.2,5.43,23.63,20.8,61,8.9
hebei_central,1995-06-25,32.3,19.2,0.0,6.03,24.64,18.6,52,8.5
hebei_central,1995-06-26,33.4,19.0,0.4,5.85,25.79,16.3,50,5.4
hebei_central,1995-06-27,31.0,19.0,0.0,5.51,26.14,8.4,59,5.1
hebei_central,1995-06-28,34.2,20.2,8.2,6.75,25.57,20.8,57,11.4
hebei_central,1995-06-29,28.5,21.9,11.5,3.34,15.86,8.3,78,4.7
hebei_central,1995-06-30,28.9,17.8,11.3,4.44,20.28,17.6,75,8.0
hebei_central,1995-07-01,26.3,17.5,33.4,3.91,20.26,12.5,79,6.8
hebei_central,1995-07-02,29.5,17.0,0.0,5.08,25.65,8.7,73,4.0
hebei_central,1995-07-03,32.5,18.3,0.0,6.0,26.93,16.2,70,8.0
hebei_central,1995-07-04,35.2,20.4,0.5,6.06,26.97,16.0,68,7.4
hebei_central,1995-07-05,33.5,21.8,0.0,5.47,25.5,8.7,74,5.4
hebei_central,1995-07-06,33.1,21.9,1.0,5.12,23.48,10.6,74,5.3
hebei_central,1995-07-07,32.1,22.9,0.0,5.93,25.2,16.4,66,11.2
hebei_central,1995-07-08,32.4,20.8,0.0,5.93,25.94,13.1,67,9.3
hebei_central,1995-07-09,34.3,22.3,0.0,6.37,26.39,12.7,61,8.8
hebei_central,1995-07-10,35.1,24.0,0.0,6.26,24.8,15.9,60,10.1
hebei_central,1995-07-11,34.1,23.7,0.2,5.06,23.48,8.9,68,3.8
hebei_central,1995-07-12,35.5,24.3,0.0,5.36,23.07,8.6,64,5.2
hebei_central,1995-07-13,29.2,25.2,19.6,2.16,9.04,10.5,83,6.4
hebei_central,1995-07-14,29.9,24.7,5.6,1.87,7.85,11.2,89,7.2
hebei_central,1995-07-15,31.9,23.4,0.0,3.43,15.28,8.2,80,5.1
hebei_central,1995-07-16,26.7,24.0,7.0,1.69,8.15,14.1,89,6.5
hebei_central,1995-07-17,24.9,21.8,18.8,0.93,3.79,11.8,92,7.3
hebei_central,1995-07-18,21.6,18.1,22.3,0.82,2.85,17.5,90,12.3
hebei_central,1995-07-19,25.9,16.4,0.0,3.9,20.77,6.1,76,4.1
hebei_central,1995-07-20,28.7,18.1,0.0,4.53,22.67,9.4,78,5.2
hebei_central,1995-07-21,30.8,19.2,0.0,4.67,22.11,12.1,79,6.4
hebei_central,1995-07-22,31.7,22.4,0.0,4.64,21.7,12.1,78,5.7
hebei_central,1995-07-23,25.4,20.7,28.1,1.7,8.16,20.5,88,7.5
hebei_central,1995-07-24,28.8,18.3,0.0,3.9,19.2,5.3,75,3.6
hebei_central,1995-07-25,25.6,20.1,6.0,1.8,8.06,15.4,84,8.6
hebei_central,1995-07-26,29.2,18.0,0.0,5.28,26.53,14.5,75,8.9
hebei_central,1995-07-27,29.3,20.7,0.0,3.45,15.93,15.0,81,7.5
hebei_central,1995-07-28,32.8,23.4,0.0,4.1,17.86,17.0,82,10.1
hebei_central,1995-07-29,33.8,25.1,0.2,4.28,19.34,12.9,82,7.3
hebei_central,1995-07-30,30.6,22.6,39.9,3.86,18.3,16.9,82,7.4
hebei_central,1995-07-31,32.0,21.1,0.0,4.76,22.47,10.0,77,5.9
hebei_central,1995-08-01,30.1,22.5,0.5,3.93,18.49,12.7,82,6.7
hebei_central,1995-08-02,27.9,23.4,8.5,1.88,8.22,7.7,85,5.1
hebei_central,1995-08-03,27.3,22.3,4.2,2.83,12.9,12.0,83,8.7
hebei_central,1995-08-04,28.1,21.5,0.0,3.09,14.65,8.0,79,5.0
hebei_central,1995-08-05,28.0,21.6,3.9,2.5,11.81,6.8,84,3.9
hebei_central,1995-08-06,24.1,21.0,60.6,1.02,4.42,9.4,93,5.6
hebei_central,1995-08-07,29.8,18.4,0.0,4.77,24.05,7.7,84,4.6
hebei_central,1995-08-08,30.3,21.3,0.0,4.34,21.38,10.6,83,4.5
hebei_central,1995-08-09,32.3,21.2,0.0,5.18,24.86,9.7,80,6.1
hebei_central,1995-08-10,32.0,21.3,0.0,5.0,23.74,15.1,82,7.7
hebei_central,1995-08-11,31.9,22.4,18.8,3.96,18.49,16.1,84,8.3
hebei_central,1995-08-12,30.4,21.3,0.0,3.08,13.59,9.2,77,4.6
hebei_central,1995-08-13,28.6,22.2,0.1,4.38,19.11,14.9,71,9.9
hebei_central,1995-08-14,27.2,20.1,2.4,3.56,18.29,12.1,84,6.9
hebei_central,1995-08-15,25.9,21.7,3.4,2.08,9.42,15.1,86,9.5
hebei_central,1995-08-16,23.0,20.3,26.6,0.79,2.92,15.5,92,11.5
hebei_central,1995-08-17,28.6,20.0,1.9,3.44,17.42,12.5,87,5.7
hebei_central,1995-08-18,28.8,20.3,0.0,4.65,21.64,15.2,70,8.2
hebei_central,1995-08-19,28.8,19.0,0.0,4.43,21.86,8.8,70,5.8
hebei_central,1995-08-20,29.7,18.2,0.0,4.54,22.42,7.7,77,4.6
hebei_central,1995-08-21,28.3,19.8,1.9,3.16,15.7,7.6,85,4.5
hebei_central,1995-08-22,27.6,21.3,0.6,2.92,14.54,6.0,86,3.2
hebei_central,1995-08-23,30.7,18.0,0.0,4.78,23.37,8.7,78,4.9
hebei_central,1995-08-24,31.0,20.1,0.2,4.56,22.06,8.8,79,4.3
hebei_central,1995-08-25,30.8,20.1,1.5,4.35,21.41,8.3,82,4.5
hebei_central,1995-08-26,28.1,21.3,8.5,3.22,16.14,6.5,87,3.6
hebei_central,1995-08-27,27.3,20.6,6.2,3.38,17.48,7.1,88,3.8
hebei_central,1995-08-28,28.8,19.9,0.0,2.96,14.04,11.4,85,5.7
hebei_central,1995-08-29,25.4,20.2,9.8,1.29,6.08,5.4,90,4.0
hebei_central,1995-08-30,28.3,18.1,0.0,3.99,20.08,7.8,81,4.8
hebei_central,1995-08-31,23.5,21.0,42.0,0.5,1.38,11.1,93,5.6
hebei_central,1995-09-01,24.3,20.4,10.6,1.15,5.17,8.8,91,5.0
hebei_central,1995-09-02,28.3,21.3,1.0,2.29,10.76,8.6,87,5.1
hebei_central,1995-09-03,23.9,19.0,14.2,0.59,1.92,12.7,93,9.6
hebei_central,1995-09-04,21.6,18.1,9.1,1.41,7.15,7.2,86,3.3
hebei_central,1995-09-05,22.7,17.9,1.8,1.68,8.32,5.6,85,4.3
hebei_central,1995-09-06,20.5,16.1,7.1,0.83,3.33,20.9,91,10.6
hebei_central,1995-09-07,17.3,15.7,8.0,0.73,2.5,9.5,87,7.6
hebei_central,1995-09-08,17.1,14.0,3.4,0.89,3.63,7.7,82,4.2
hebei_central,1995-09-09,25.4,13.8,0.0,2.84,14.01,11.3,79,6.3
hebei_central,1995-09-10,24.9,13.0,0.0,4.43,22.38,15.7,58,8.5
hebei_central,1995-09-11,24.9,9.1,0.0,4.33,22.83,12.6,66,7.4
hebei_central,1995-09-12,24.9,12.6,0.0,3.6,18.73,14.6,77,7.8
hebei_central,1995-09-13,26.2,13.2,0.3,3.66,19.92,12.9,81,5.7
hebei_central,1995-09-14,23.9,17.4,0.2,2.0,9.58,13.3,82,6.7
hebei_central,1995-09-15,26.5,15.6,0.1,3.02,15.78,8.0,82,4.7
hebei_central,1995-09-16,27.1,13.9,0.0,3.92,20.19,8.5,75,5.2
hebei_central,1995-09-17,27.1,14.0,0.0,3.7,18.65,9.0,71,5.3
hebei_central,1995-09-18,25.9,15.0,2.7,3.03,15.92,6.7,81,4.3
hebei_central,1995-09-19,21.0,17.5,17.5,1.2,5.89,11.6,92,4.9
hebei_central,1995-09-20,23.7,16.0,2.8,2.65,14.4,10.7,86,5.6
hebei_central,1995-09-21,26.5,15.4,0.0,3.13,16.31,11.4,82,4.9
hebei_central,1995-09-22,28.1,15.6,0.0,3.94,19.29,14.6,75,8.3
hebei_central,1995-09-23,23.8,13.4,0.5,4.21,18.05,23.6,59,12.1
hebei_central,1995-09-24,19.9,8.4,0.0,3.93,20.8,11.0,44,7.4
hebei_central,1995-09-25,18.5,7.3,0.0,3.15,18.32,9.2,59,7.0
hebei_central,1995-09-26,19.4,6.3,0.0,3.53,20.3,13.6,58,8.0
hebei_central,1995-09-27,22.2,6.7,0.0,3.62,19.47,15.3,60,7.9
hebei_central,1995-09-28,25.7,11.8,0.0,3.4,18.28,9.1,71,4.4
hebei_central,1995-09-29,26.5,11.9,0.0,3.62,18.63,12.0,76,6.6
