site_id,date,temperature_2m_max,temperature_2m_min,precipitation_sum,et0_fao_evapotranspiration,shortwave_radiation_sum,wind_speed_10m_max,relative_humidity_2m_mean,wind_speed_10m_mean
beijing_plain,1998-06-19,34.7,16.7,0.0,7.86,28.19,25.1,48,12.1
beijing_plain,1998-06-20,32.4,20.5,6.2,7.17,26.95,19.8,46,12.5
beijing_plain,1998-06-21,31.0,20.2,3.6,4.42,20.51,23.8,75,11.5
beijing_plain,1998-06-22,29.4,20.3,5.9,3.91,17.89,19.8,76,8.9
beijing_plain,1998-06-23,28.8,21.1,0.9,4.05,16.18,15.1,70,10.2
beijing_plain,1998-06-24,31.5,22.1,0.0,4.45,17.82,13.3,66,8.5
beijing_plain,1998-06-25,29.2,21.7,0.0,3.65,14.45,14.1,69,8.4
beijing_plain,1998-06-26,35.6,22.6,0.0,6.77,26.27,18.1,60,10.7
beijing_plain,1998-06-27,36.9,24.1,0.0,7.3,26.27,15.9,49,10.0
beijing_plain,1998-06-28,37.7,23.9,0.0,7.66,26.05,20.7,51,12.2
beijing_plain,1998-06-29,36.7,24.4,11.4,5.78,22.33,15.0,63,9.2
beijing_plain,1998-06-30,26.0,22.4,43.0,1.15,4.91,13.3,93,7.4
beijing_plain,1998-07-01,27.3,21.5,30.3,2.69,12.58,10.4,84,6.1
beijing_plain,1998-07-02,31.3,19.6,0.0,5.11,25.1,7.1,78,4.0
beijing_plain,1998-07-03,32.5,22.0,0.0,5.42,23.67,14.6,70,7.6
beijing_plain,1998-07-04,32.8,23.0,0.1,4.97,22.02,13.1,70,6.1
beijing_plain,1998-07-05,30.2,23.5,22.6,2.89,12.91,15.6,83,7.5
beijing_plain,1998-07-06,32.7,23.9,26.2,4.3,17.88,22.0,77,12.7
beijing_plain,1998-07-07,34.0,25.1,0.0,6.61,27.08,13.5,57,9.2
beijing_plain,1998-07-08,28.8,22.0,0.0,2.69,11.29,15.5,79,7.7
beijing_plain,1998-07-09,29.3,20.1,0.0,3.97,18.56,9.7,77,5.7
beijing_plain,1998-07-10,29.8,22.4,0.0,3.25,13.83,10.7,78,6.8
beijing_plain,1998-07-11,29.1,23.0,0.9,1.87,7.91,8.4,83,3.8
beijing_plain,1998-07-12,30.0,21.5,2.4,3.71,16.94,9.1,76,5.2
beijing_plain,1998-07-13,25.5,22.7,30.5,0.68,2.87,18.6,96,10.7
beijing_plain,1998-07-14,32.5,24.1,0.0,4.22,19.04,9.9,83,5.7
beijing_plain,1998-07-15,33.3,24.4,0.0,5.96,25.78,14.8,69,10.0
beijing_plain,1998-07-16,31.3,23.8,1.6,4.11,18.83,9.5,81,5.9
beijing_plain,1998-07-17,26.9,23.5,20.9,1.59,7.4,9.0,90,6.4
beijing_plain,1998-07-18,30.1,22.3,5.6,3.69,17.41,11.5,82,5.4
beijing_plain,1998-07-19,33.1,21.0,0.0,5.53,24.47,12.2,65,7.1
beijing_plain,1998-07-20,32.7,21.6,0.4,5.98,25.88,11.5,59,7.9
beijing_plain,1998-07-21,31.6,22.1,0.5,4.93,22.72,16.4,72,6.9
beijing_plain,1998-07-22,30.4,22.2,1.3,4.24,20.84,10.1,78,6.4
beijing_plain,1998-07-23,27.0,22.2,11.1,2.2,10.58,11.7,89,7.2
beijing_plain,1998-07-24,30.3,21.7,2.5,3.91,18.22,10.1,80,6.1
beijing_plain,1998-07-25,30.6,23.0,0.0,3.28,13.79,12.2,79,8.5
beijing_plain,1998-07-26,30.7,24.4,0.8,3.16,13.99,8.7,81,6.9
beijing_plain,1998-07-27,33.1,25.1,0.7,4.26,18.58,12.4,77,7.2
beijing_plain,1998-07-28,28.4,23.0,7.6,2.37,11.26,13.4,87,6.4
beijing_plain,1998-07-29,31.9,22.0,0.0,4.3,20.45,6.6,80,4.0
beijing_plain,1998-07-30,31.9,23.9,0.6,4.19,19.72,9.7,82,6.4
beijing_plain,1998-07-31,30.6,22.9,0.0,4.1,19.42,10.4,77,6.1
beijing_plain,1998-08-01,28.9,24.1,9.0,2.92,14.22,9.7,85,5.2
beijing_plain,1998-08-02,29.6,21.8,6.0,2.67,11.95,15.1,84,6.5
beijing_plain,1998-08-03,31.1,21.6,7.4,3.2,14.86,18.9,86,7.0
beijing_plain,1998-08-04,28.6,22.8,6.9,2.26,10.55,11.5,90,7.1
beijing_plain,1998-08-05,32.7,21.6,0.0,5.23,23.68,14.4,79,10.0
beijing_plain,1998-08-06,34.2,23.9,0.1,5.32,24.35,12.3,79,6.5
beijing_plain,1998-08-07,27.4,23.9,24.3,1.1,4.57,10.9,91,6.5
